9998,29.89,5.06,0.86,-18.72,-3.26,116.00,29.63,5.71,-10.00,-18.34,-3.46,150.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
10141,27.83,5.04,-10.57,-18.34,-3.08,147.50,26.41,6.32,-12.13,-16.97,-4.10,-1029.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
10273,27.83,5.03,-8.86,-18.27,-2.76,-439.50,21.68,5.36,-3.11,-18.22,-2.47,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
10436,25.15,5.16,-7.10,-18.31,-2.68,-1867.00,21.98,4.97,-9.88,-20.44,-3.46,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
10566,22.93,4.99,-6.33,-18.31,-2.65,-993.00,20.90,4.79,-3.33,-16.73,-2.82,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
10714,26.95,4.90,-4.66,-19.15,-3.05,-1882.00,31.16,4.82,-4.47,-19.40,-1.78,38.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
10862,26.65,4.64,-6.69,-18.84,-3.01,-2905.50,21.23,4.45,-8.45,-18.51,-2.97,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
11012,28.86,4.46,-9.41,-18.52,-3.01,-3929.00,29.27,4.47,-9.90,-17.77,-2.27,-1378.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
11186,28.86,4.46,-6.19,-18.51,-2.87,-3929.00,20.95,4.81,73.02,-19.58,-2.00,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
11350,25.45,4.48,-0.92,-18.38,-2.64,-3929.00,28.05,4.42,-1.63,-18.02,-2.51,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
11478,20.46,5.17,-0.95,-18.34,-2.71,-3929.00,19.85,6.26,-7.53,-18.52,-3.59,14.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
11621,24.13,4.98,-4.96,-18.12,-3.19,88.50,26.18,4.97,-11.79,-17.54,-2.44,163.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
11746,21.40,4.50,-4.28,-18.12,-3.06,166.00,16.87,4.77,-4.49,-20.10,-3.41,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
11872,19.31,4.61,0.03,-18.85,-3.28,70.00,24.01,5.01,2.06,-17.83,-3.28,-94.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
12001,23.64,4.85,1.37,-18.01,-2.78,70.00,27.10,4.47,1.23,-18.56,-2.73,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
12156,24.47,5.16,-0.27,-17.92,-3.27,121.50,16.78,7.27,-0.09,-17.63,-3.43,86.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
12304,24.02,4.86,-0.27,-18.39,-3.27,-2459.50,22.37,3.85,1.56,-19.08,-3.88,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
12455,22.72,4.28,0.25,-18.87,-2.88,-3929.00,25.66,4.31,-11.99,-21.82,-2.42,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
12580,22.09,4.46,-9.96,-18.87,-2.73,-3929.00,21.10,4.29,-8.72,-18.00,-3.13,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
12731,23.42,4.43,-9.51,-18.97,-3.03,-3929.00,22.95,4.57,-12.03,-19.98,-3.02,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
12856,25.37,4.76,-10.93,-18.26,-2.85,-3929.00,26.24,4.10,-6.37,-17.79,-2.27,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
13007,25.06,4.81,-2.32,-17.72,-3.04,-3929.00,15.77,4.25,-1.47,-18.72,-3.85,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
13146,20.75,4.81,1.12,-18.50,-2.54,-2433.50,26.80,5.34,1.59,-20.28,-1.38,152.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
13301,19.52,4.83,0.75,-18.48,-2.51,85.00,22.78,5.03,-10.80,-20.14,-3.86,-91.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
13444,18.36,4.55,-10.28,-19.12,-3.17,-58.50,16.89,4.45,-11.87,-19.78,-3.39,-1282.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
13599,22.85,4.52,-9.83,-18.76,-2.68,-826.00,16.42,4.69,2.16,-19.98,-2.82,-74.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
13739,25.79,4.51,1.26,-19.49,-2.60,-1242.00,27.64,6.74,0.68,-19.56,-3.21,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
13892,25.61,4.21,-3.62,-19.49,-2.71,-1242.00,27.55,4.45,-8.69,-20.64,-2.89,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
14029,20.07,4.43,-1.08,-19.70,-2.97,-1946.00,20.78,5.75,-1.23,-19.58,-3.17,150.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
14175,20.89,4.58,-8.07,-19.05,-2.87,-2137.50,17.00,3.88,-7.68,-17.61,-2.95,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
14327,21.85,4.58,-6.26,-18.41,-2.51,-3929.00,22.97,5.01,-0.61,-19.22,-2.16,-94.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
14476,22.83,4.77,-4.11,-18.18,-2.61,-3929.00,24.61,4.16,-9.64,-20.44,-1.60,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
14627,24.90,4.93,-7.50,-17.99,-2.92,-3929.00,27.12,5.47,-11.18,-18.34,-3.32,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
14756,25.84,5.21,-6.51,-18.09,-2.22,-1882.00,27.62,5.06,-8.55,-19.56,-2.20,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
14884,25.18,4.80,-4.21,-19.45,-2.08,-538.00,25.90,5.80,-2.88,-19.33,-2.46,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
15031,21.77,4.59,-3.91,-19.33,-2.65,-424.00,16.48,6.13,-4.94,-19.33,-2.16,-630.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
15192,19.88,5.27,-6.11,-18.67,-2.64,-182.00,15.60,5.86,0.15,-18.09,-1.96,-3866.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
15330,23.18,5.18,1.30,-18.14,-2.52,-62.00,28.24,5.08,0.85,-16.55,-2.18,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
15486,23.18,4.80,1.30,-18.03,-2.52,-1116.50,26.95,5.08,-10.71,-19.60,-2.88,-858.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
15631,21.91,4.92,-9.03,-18.43,-2.65,-2652.00,16.74,5.52,-9.88,-19.35,-2.42,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
15770,23.27,5.40,-10.48,-18.02,-2.24,-3929.00,24.48,5.84,-10.94,-18.29,-1.32,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
15920,23.78,5.00,-9.22,-18.12,-2.06,-3929.00,26.54,4.60,1.40,-18.79,-2.02,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
16059,23.30,5.04,-7.23,-18.24,-2.36,-3929.00,23.49,5.19,1.11,-18.72,-2.55,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
16189,21.88,4.93,-3.21,-18.45,-2.78,-3929.00,19.27,4.73,-11.21,-19.55,-2.84,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
16322,23.16,5.20,-9.35,-18.07,-2.32,-3929.00,28.07,5.10,-8.50,-18.22,-2.35,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
16466,24.27,4.77,-6.96,-18.07,-2.30,-214.00,27.55,4.40,-2.80,-18.72,-3.74,-730.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
16616,24.35,4.42,-5.02,-18.34,-2.30,77.50,27.59,4.71,-10.25,-17.97,-2.29,158.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
16762,24.04,4.91,-7.64,-18.90,-2.03,-716.50,26.93,3.94,-7.22,-18.97,-2.82,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
16904,21.68,4.69,-6.18,-18.51,-1.85,-1173.50,18.58,5.71,0.13,-17.47,-1.41,-382.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
17038,21.68,4.96,-2.67,-18.39,-2.27,-2651.00,18.23,5.16,-9.73,-18.61,-2.91,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
17174,20.05,5.58,-0.71,-18.39,-2.36,-788.00,20.15,5.87,2.09,-19.08,-2.64,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
17327,23.14,4.62,-2.32,-18.62,-2.19,-3929.00,27.87,5.06,2.02,-17.16,-2.46,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
17465,20.84,3.96,1.36,-18.46,-1.85,-3929.00,19.52,4.01,-0.95,-16.86,-2.46,-3928.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
17615,20.44,4.17,-4.89,-17.84,-2.46,-3929.00,29.05,5.67,-10.52,-19.10,-3.41,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
17741,20.55,4.42,-7.53,-18.34,-2.47,-3929.00,20.95,4.75,0.53,-17.59,-2.31,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
17868,21.17,4.94,-4.42,-17.94,-2.40,-3929.00,30.00,4.86,-4.61,-17.88,-2.62,-1020.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
18010,25.53,5.15,1.09,-17.94,-2.63,150.00,20.06,5.10,2.80,-17.56,-2.88,162.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
18153,25.21,5.18,-0.02,-18.26,-2.84,44.00,21.14,4.57,-2.21,-17.22,-3.63,-250.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
18288,21.25,4.93,-0.24,-18.47,-2.56,-582.00,20.71,5.45,0.34,-18.11,-2.64,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
18413,21.01,5.46,0.15,-18.84,-2.65,-454.50,20.93,5.47,1.47,-18.60,-3.10,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
18570,25.78,5.33,-7.41,-18.81,-2.44,-222.50,30.62,3.03,-11.01,-17.32,-1.58,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
18695,24.85,4.42,-7.98,-18.74,-2.57,-1882.00,21.62,4.68,-8.71,-19.55,-3.74,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
18838,22.39,4.96,-4.84,-19.24,-2.58,-1114.00,23.08,6.41,-9.05,-17.93,-1.96,-346.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
18972,28.86,4.50,-8.87,-18.56,-2.57,-2905.50,27.49,4.07,-10.14,-17.50,-2.89,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
19122,27.15,4.65,-7.56,-17.91,-2.46,-3929.00,24.69,4.69,-0.16,-19.98,-2.38,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
19260,28.57,5.58,-6.51,-18.54,-2.26,-3929.00,30.47,5.78,-9.02,-18.77,-0.96,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
19411,30.70,5.40,-7.92,-18.52,-2.27,-3929.00,33.23,5.75,-7.65,-20.12,-1.56,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
19537,28.07,5.08,-7.75,-18.94,-1.99,-3929.00,27.21,3.85,-8.26,-18.76,-1.78,-416.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
19681,29.30,5.11,-3.42,-19.09,-2.10,-317.00,30.13,5.62,-0.30,-18.92,-1.29,-218.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
19806,31.22,4.93,-0.93,-17.72,-2.24,-418.00,33.68,5.60,-5.54,-17.77,-2.15,-602.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
19943,33.12,5.17,-6.32,-17.92,-2.06,-461.00,33.70,6.08,2.21,-18.97,-1.89,138.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
20089,33.08,5.17,0.24,-18.77,-1.93,-726.00,30.02,4.84,-2.64,-16.93,-3.00,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
20242,32.06,4.81,-2.11,-17.74,-1.88,-786.00,29.61,5.28,-1.63,-19.26,-1.76,-602.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
20382,32.45,4.73,-0.39,-17.67,-2.16,-786.00,32.83,6.26,1.52,-17.72,-2.18,-200.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
20529,33.04,4.57,0.85,-17.42,-2.31,-3929.00,35.42,5.34,-6.75,-19.90,-2.44,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
20654,33.87,4.53,-5.66,-17.32,-2.06,-3929.00,34.48,5.76,-4.21,-17.38,-1.89,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
20792,32.91,4.48,-2.86,-17.83,-2.15,-3929.00,31.58,4.51,-1.51,-17.81,-2.13,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
20955,35.69,4.65,-0.36,-17.83,-2.15,-3929.00,34.80,5.41,-1.08,-18.99,-1.91,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
21111,35.13,5.23,1.21,-18.02,-2.29,-3929.00,33.45,4.66,2.75,-17.77,-1.41,-90.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
21266,33.96,4.99,1.40,-17.73,-1.96,-986.00,31.67,5.25,-3.52,-17.68,-2.55,110.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
21409,34.65,4.99,-0.60,-17.47,-1.66,71.00,37.23,5.76,1.51,-20.05,-1.96,32.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
21563,34.57,5.21,-0.24,-17.57,-1.77,-389.00,32.08,5.08,-9.78,-18.99,-3.10,-431.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
21709,34.83,4.91,-8.14,-18.41,-2.24,-516.50,34.50,4.57,-8.79,-18.20,-1.96,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
21838,36.15,4.72,-7.56,-18.30,-1.99,-1113.00,37.15,5.17,-7.63,-18.40,-1.18,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
21997,35.87,4.86,-7.10,-18.14,-1.92,-3032.50,35.18,4.84,-8.20,-16.63,-2.20,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
22178,35.69,4.81,-8.01,-18.56,-1.85,-3929.00,36.66,5.23,-9.85,-17.57,-3.33,-90.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
22324,36.73,5.09,0.81,-18.71,-1.13,-3929.00,34.52,4.79,1.40,-19.08,-0.98,-3914.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
22475,36.83,4.94,0.12,-18.55,-1.64,-3929.00,39.03,4.31,-0.80,-19.17,-1.54,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
22625,37.55,4.82,-0.39,-18.29,-1.91,-3929.00,38.98,5.30,-8.74,-16.50,-1.93,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
22766,38.02,5.00,-0.14,-17.76,-1.86,-2265.50,39.37,5.67,1.27,-17.84,-1.80,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
22911,38.02,5.15,-2.38,-17.83,-1.75,-374.50,37.68,5.41,-3.20,-17.83,-1.71,-62.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
23040,38.81,4.88,-1.77,-17.83,-1.86,-1179.00,37.60,4.93,-3.40,-16.52,-1.93,-3674.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
23182,37.64,4.93,-3.30,-17.63,-1.93,-411.00,36.91,5.17,-7.68,-18.15,-2.07,-346.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
23335,37.34,5.01,-5.16,-17.24,-2.04,-218.00,37.15,5.60,-6.68,-15.91,-1.18,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
23491,37.56,5.01,-4.56,-16.90,-1.70,-2905.50,40.31,6.41,2.11,-18.33,-1.74,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
23629,39.23,5.96,-5.08,-17.82,-1.62,-2905.50,41.71,6.68,-8.51,-17.97,-1.58,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
23756,39.42,5.67,-4.61,-17.91,-1.76,-2905.50,39.69,4.64,1.63,-17.84,-2.38,88.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
23893,39.29,4.91,-5.25,-18.38,-1.97,-3929.00,37.92,6.10,-8.55,-18.36,-2.69,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
24056,38.62,5.04,-6.55,-18.50,-1.56,-3929.00,39.90,6.00,-7.94,-18.63,-2.33,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
24194,39.53,5.36,-2.89,-17.47,-1.62,-3929.00,38.02,4.27,3.85,-16.97,-1.63,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
24326,40.26,5.06,-2.97,-17.02,-1.51,-3929.00,41.35,4.88,2.49,-17.07,-1.65,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
24461,39.85,5.24,0.75,-17.03,-1.60,-1117.00,38.96,5.21,-9.24,-16.98,-1.67,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
24604,39.27,4.97,-0.55,-17.55,-1.48,-466.50,37.83,4.73,-5.16,-18.43,-2.05,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
24739,39.70,5.00,-1.28,-18.34,-1.45,135.00,41.37,4.34,2.37,-18.86,-1.30,-1882.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
24868,41.26,4.89,-2.45,-18.39,-1.36,-146.00,41.65,4.90,0.87,-17.27,-1.82,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
25023,41.74,4.83,-2.45,-18.63,-1.62,-410.50,41.82,5.40,0.61,-19.10,-4.14,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
25162,40.85,4.78,0.31,-18.40,-1.75,117.00,40.37,4.58,-3.06,-17.07,-1.71,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
25312,40.65,5.02,-3.05,-17.40,-1.58,-3929.00,40.93,5.17,-5.61,-17.74,-2.05,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
25437,40.86,4.79,-5.82,-16.90,-1.37,-3929.00,40.07,4.01,-3.63,-17.04,-1.05,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
25563,40.61,5.20,-1.95,-17.02,-1.62,-3929.00,41.03,5.82,-2.33,-17.00,-2.47,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
25717,41.30,5.30,0.75,-17.29,-1.50,-3929.00,42.89,4.88,-0.59,-17.38,-1.30,-3929.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
25855,41.84,4.90,1.40,-17.97,-1.39,-3929.00,38.51,5.45,2.57,-18.51,-1813.26,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
0,0
26010,40.65,5.10,-0.21,-17.97,-1.09,-1882.00,39.56,5.12,-3.73,-18.79,-1.52,166.00,0,0,0,False,False,False,False,False,40,-36,-112,-39,-76,-78,-3929
