0.0000,0.58979
0.0000,0.58975
0.0001,0.58955
0.0005,0.5883
0.0012,0.58409
0.0020,0.57591
0.0029,0.56547
0.0038,0.55326
0.0048,0.54033
0.0059,0.52779
0.0069,0.51627
0.0080,0.50548
0.0090,0.49581
0.0101,0.48711
0.0111,0.47923
0.0122,0.47207
0.0133,0.46555
0.0144,0.45955
0.0155,0.454
0.0166,0.44886
0.0177,0.44407
0.0188,0.43973
0.0199,0.43565
0.0210,0.43181
0.0221,0.4282
0.0232,0.42478
0.0243,0.42146
0.0254,0.41832
0.0265,0.41535
0.0277,0.41252
0.0288,0.40983
0.0299,0.40728
0.0310,0.40485
0.0321,0.40252
0.0332,0.40029
0.0343,0.39814
0.0355,0.39608
0.0366,0.39409
0.0377,0.39343
0.0388,0.39344
0.0399,0.39345
0.0416,0.39347
0.0441,0.3935
0.0453,0.39547
0.0453,0.39512
0.0454,0.39473
0.0455,0.39442
0.0456,0.39424
0.0458,0.39421
0.0460,0.39396
0.0462,0.39363
0.0465,0.39363
0.0468,0.39363
0.0472,0.39364
0.0476,0.39364
0.0479,0.39355
0.0480,0.39365
0.0485,0.39366
0.0490,0.39366
0.0495,0.39366
0.0500,0.39367
0.0506,0.39368
0.0513,0.39369
0.0519,0.3937
0.0526,0.39371
0.0533,0.39373
0.0536,0.39363
0.0540,0.39374
0.0548,0.39375
0.0555,0.39376
0.0563,0.39377
0.0572,0.39379
0.0580,0.39381
0.0589,0.39382
0.0593,0.39372
0.0598,0.39384
0.0607,0.39386
0.0616,0.39387
0.0626,0.39389
0.0635,0.3939
0.0645,0.39392
0.0650,0.39381
0.0655,0.39394
0.0665,0.39395
0.0675,0.39397
0.0686,0.394
0.0696,0.39402
0.0707,0.39404
0.0707,0.39392
0.0718,0.39407
0.0729,0.39409
0.0740,0.39412
0.0751,0.39414
0.0762,0.39417
0.0766,0.39404
0.0773,0.3942
0.0785,0.39422
0.0796,0.39425
0.0808,0.39428
0.0820,0.39431
0.0827,0.39417
0.0831,0.39434
0.0843,0.39437
0.0855,0.39439
0.0867,0.39442
0.0879,0.39445
0.0888,0.39431
0.0892,0.39448
0.0904,0.39451
0.0916,0.39455
0.0929,0.39458
0.0941,0.39461
0.0947,0.39446
0.0953,0.39465
0.0966,0.39468
0.0979,0.39472
0.0991,0.39476
0.1004,0.39481
0.1007,0.39462
0.1017,0.39485
0.1030,0.39489
0.1043,0.39493
